"codigo";"Marca";"descripcion";"precio"
"2868";"(Ref: 678871)";"Kidz Time";"Sonaja Divertida (Surtido)";"$1.000"
"2869";"(Ref: 674812)";"Kidz Time";"Sonajero Autito (Surtido)";"$1.000"
"2870";"(Ref: 612344)";"Soy Luna";"Juego Salta en 1 Pie";"$1.000"
"2871";"(Ref: 675170)";"Kidz Time";"Bloque 6 Piezas";"$1.000"
"2872";"(Ref: 650001)";"Kidz Time";"Panel Divertido para Hora del Baño +12 Meses";"$3.000"
"2873";"(Ref: 650687)";"Spark Create Image";"Puzzle de Goma Eva Números Piezas";"$3.000"
"2874";"(Ref: 683778)";"Kidz Time";"Puzzle de Madera Números";"$3.000"
"2875";"(Ref: 683780)";"Kidz Time";"Juego Equilibrio de Madera";"$3.000"
"2876";"(Ref: 650857)";"Kidz Time";"Puzzle Grueso 8 Piezas";"$3.000"
"2877";"(Ref: 650000)";"Kidz Time";"Panel Divertido para Hora del Baño";"$3.000"
"2878";"(Ref: 650685)";"Spark Create Image";"Puzzle de Goma Eva 9 Piezas";"$3.000"
"2879";"(Ref: 644984)";"Hot Wheels";"Maleta para 18 Autos";"$3.000"
"2880";"(Ref: 650720)";"Spark Create Imagine";"Bloques Policia";"$3.000"
"2881";"(Ref: 645319)";"Play-Doh";"Doh Vinci Set Mezclacolores";"$3.000"
"2882";"(Ref: 660654)";"Spark Create Image";"Bloques 47 Piezas Educacionales";"$3.000"
"2883";"(Ref: 684403)";"Kidz Time";"Pelotita Soft";"$3.000"
"2884";"(Ref: 618099)";"Kidz Time";"Try Me Animal Estimulación Educacional";"$3.000"
"2885";"(Ref: 683786)";"Kidz Time";"Animales Madera Rueda";"$3.000"
"2886";"(Ref: 529544)";"Energizer";"Pilas Alcalinas AAA";"$3.290"
"2887";"(Ref: 562028)";"Energizer";"Pila Recargable AAA 700MAH";"$3.490"
"2888";"(Ref: 529601)";"Duracell";"Pilas Alcalinas AA";"$3.690"
"2889";"(Ref: 544439)";"Energizer";"Pilas Alcalinas D";"$3.690"
"2890";"(Ref: 487202)";"Duracell";"Pila Alcalina Tipo D";"$3.890"
"2891";"(Ref: 624168)";"Disney";"Pelota Soft Bebé";"$3.990"
"2892";"(Ref: 186204)";"Minnie";"Set Doctor 8 Piezas";"$3.990"
"2893";"(Ref: 487954)";"Fisher Price";"Amigo Poppi Pop (Surtido)";"$3.990"
"2894";"(Ref: 644623)";"Frozen";"Set de Joyas";"$3.990"
"2895";"(Ref: 649937)";"Parent's Choice";"Sonajero con Espejo";"$3.990"
"2896";"(Ref: 487201)";"Duracell";"Bateria CBX1 9V";"$3.990"
"2897";"(Ref: 245405)";"Toy Story";"Set Vaquero Woody";"$3.990"
"2898";"(Ref: 649934)";"Parent's Choice";"Sonajero Libro de Animal";"$3.990"
"2899";"(Ref: 649939)";"Parent's Choice";"Sonajero Vibrador Animal";"$3.990"
"2900";"(Ref: 646623)";"Sony";"Pila Recargable AAA 900 mAh";"$3.990"
"2901";"(Ref: 650890)";"Parent's Choice";"Telefono Musical";"$3.990"
"2902";"(Ref: 493150)";"Cars";"Mix Proyector de Imágenes";"$3.990"
"2903";"(Ref: 631002)";"Minnie";"Set Musical";"$3.990"
"2904";"(Ref: 529418)";"Peppa Pig";"Memorice 24 Piezas";"$3.990"
"2905";"(Ref: 649938)";"Parent's Choice";"Sonajero Libro de Actividades";"$3.990"
"2906";"(Ref: 649936)";"Kidz Time";"Osito Orador";"$3.990"
"2907";"(Ref: 630770)";"Playskool";"Cubo de Formas";"$4.990"
"2908";"(Ref: 650856)";"Kidz Time";"Puzzle Magnetico 3 en 1";"$4.990"
"2909";"(Ref: 529603)";"Energizer";"Pilas Alcalinas AA";"$4.990"
"2910";"(Ref: 649916)";"Parent's Choice";"Set Sonajeros 5 Pïezas";"$4.990"
"2911";"(Ref: 645619)";"Alex";"Mini Telar Flor";"$4.990"
"2912";"(Ref: 650862)";"Kidz Time";"Peluche Interactivo (Surtido)";"$4.990"
"2913";"(Ref: 650864)";"Winfun";"Llaves con Luz";"$4.990"
"2914";"(Ref: 650859)";"Kidz Time";"Set Juego Magneto Ropa 8 Piezas (Surtido)";"$4.990"
"2915";"(Ref: 530410)";"Frozen";"Burbujas";"$4.990"
"2916";"(Ref: 441482)";"Fisher Price";"Llavero de Actividades";"$4.990"
"2917";"(Ref: 644613)";"Avengers";"Reloj Proyector";"$4.990"
"2918";"(Ref: 612530)";"Peppa Pig";"Pelota Soft Bebé";"$4.990"
"2919";"(Ref: 530394)";"Perrot";"Moto Play Perrot";"$4.990"
"2920";"(Ref: 650866)";"Winfun";"Control Remoto";"$4.990"
"2921";"(Ref: 644260)";"Paw Patrol";"Paw Patrol Lentic 2 PZL TWRBOX 12 PK";"$4.990"
"2922";"(Ref: 650693)";"Kidz Time";"Sonajero 5 Piezas";"$4.990"
"2923";"(Ref: 619812)";"Disney";"Mickey Luminoso";"$5.000"
"2924";"(Ref: 582438)";"Kid Connection";"Set Autos 2 en 1";"$5.000"
"2925";"(Ref: 650703)";"Spark Create Image";"Bloques Suaves";"$5.000"
"2926";"(Ref: 634940)";"Shopkins";"S7 Fiesta Pack Mediano";"$5.000"
"2927";"(Ref: 650684)";"Spark Create Image";"Puzzle de Goma Eva Grande 4 Piezas";"$5.000"
"2928";"(Ref: 683787)";"Kidz Time";"Puzzle de Madera Magnetco";"$5.000"
"2929";"(Ref: 683783)";"Kidz Time";"Autitos de Madera 5 Piezas";"$5.000"
"2930";"(Ref: 650854)";"Kidz Time";"Puzzle Animalitos";"$5.000"
"2931";"(Ref: 618130)";"Spark Create Imagine";"Bloques Edificio";"$5.000"
"2932";"(Ref: 619806)";"Kid Connection";"Auto Corredor Feliz 6 Piezas";"$5.000"
"2933";"(Ref: 683785)";"Kidz Time";"Animales para Construir";"$5.000"
"2934";"(Ref: 611633)";"Barbie";"Paseo de Perrito";"$5.000"
"2935";"(Ref: 650908)";"Kidz Time";"Set Magneto Ropa 8 Piezas";"$5.000"
"2936";"(Ref: 266019)";"Dotty";"Muñequita que Reza";"$5.000"
"2937";"(Ref: 650700)";"Spark Create Imagine";"Set de Bloques 60 Piezas";"$5.000"
"2938";"(Ref: 682868)";"Kidz Time";"Peluche Pouf (Surtido en Diseño)";"$5.000"
"2939";"(Ref: 529600)";"Duracell";"Pilas Alcalinas AA Display";"$5.490"
"2940";"(Ref: 660325)";"Hot Wheels";"Guarda Auto Modular 8 Piezas";"$5.990"
"2941";"(Ref: 562315)";"Fisher Price";"Tortuga de Aprendizaje";"$5.990"
"2942";"(Ref: 611923)";"Guau";"Juego de Mesa Lotería 48 Cartones Madera";"$5.990"
"2943";"(Ref: 611512)";"Nerf";"30 Dardos N-Strike Elite";"$5.990"
"2944";"(Ref: 646622)";"Sony";"Pila Recargable AA 2500 mAh";"$5.990"
"2945";"(Ref: 650718)";"Kidz Time";"Unicornio de Peluche";"$6.990"
"2946";"(Ref: 617899)";"Kidz Time";"Bloques Pista de Carrera";"$6.990"
"2947";"(Ref: 682141)";"Kidz Time";"Correpasillo 4 Ruedas Auto (Surtido en Color Blanco o Rojo)";"$7.000"
"2948";"(Ref: 686609)";"Kidz Time";"Granja de Madera";"$7.000"
"2949";"(Ref: 491573)";"Kidz Time";"Juego de Actividades 5 en 1";"$7.000"
"2950";"(Ref: 682143)";"Kidz Time";"Correpasillo Jirafa con Música";"$7.000"
"2951";"(Ref: 682144)";"Kidz Time";"Correpasillo Oso (Surtido en Color Rosa o Azul)";"$7.000"
"2952";"(Ref: 650692)";"Kidz Time";"Instrumento Musical";"$7.000"
"2953";"(Ref: 683790)";"Kidz Time";"Carrito de arrastre bloque madera";"$7.000"
"2954";"(Ref: 618022)";"Kidz Time";"Caminadora";"$7.000"
"2955";"(Ref: 650704)";"Spark Create Imagine";"Set de Bloques";"$7.000"
"2956";"(Ref: 491568)";"Kidz Time";"Pizarra Doble";"$7.000"
"2957";"(Ref: 491576)";"Baby Boutique";"Bebé Lanza Besos";"$7.000"
"2958";"(Ref: 682142)";"Kidz Time";"Correpasillo 4 Ruedas (Surtido en Color Azul o Rojo)";"$7.000"
"2959";"(Ref: 583097)";"Kid Connection";"Set de Autos";"$7.000"
"2960";"(Ref: 683779)";"Kidz Time";"Set Castillo de Madera";"$7.000"
"2961";"(Ref: 433740)";"Nerf";"Lanzador N Strike Elite Triad";"$7.990"
"2962";"(Ref: 684405)";"Kidz Time";"Set Sonajero Animalitos 6 Piezas";"$7.990"
"2963";"(Ref: 592510)";"Fisher Price";"Teléfono Parlanchin";"$7.990"
"2964";"(Ref: 644423)";"Mickey";"Mix Doctor";"$7.990"
"2965";"(Ref: 540460)";"Hasbro";"León Torre de Tacitas";"$7.990"
"2966";"(Ref: 630524)";"Paw Patrol";"Paw Patrol 6 Mini Figuras";"$7.990"
"2967";"(Ref: 528925)";"Hasbro Gaming";"Cubo Rubiks";"$7.990"
"2968";"(Ref: 611305)";"Minnie";"Set Cocina";"$7.990"
"2969";"(Ref: 268118)";"Fisher Price";"F-P Brilliant Basics Pequeño Snoopy";"$8.900"
"2970";"(Ref: 657149)";"Marvel";"Figura de Acción Deadpool Titan Hero";"$8.990"
"2971";"(Ref: 618046)";"Kidz Time";"Mi Radio de Música";"$8.990"
"2972";"(Ref: 689689)";"Elmer";"Kit Elmers Arcoiris 5 Piezas";"$8.990"
"2973";"(Ref: 634688)";"Hasbro Gaming";"Pastelazo Martillazo";"$8.990"
"2974";"(Ref: 612091)";"Fisher Price";"Peluche Animalito (Surtido)";"$8.990"
"2975";"(Ref: 403122)";"Cars";"Walkie Talkie";"$8.990"
"2976";"(Ref: 644496)";"Barbie";"Set Masas Fabrica de Donuts";"$8.990"
"2977";"(Ref: 530792)";"Nerf";"Lanzador Bigshock N-Strike Mega";"$8.990"
"2978";"(Ref: 563847)";"Nerf";"Lanzador Bowstrike N-Strike";"$8.990"
"2979";"(Ref: 645620)";"Alex";"Taller para Hacer Pulseras";"$8.990"
"2980";"(Ref: 645333)";"Play-Doh";"Ballena de Sorpresas";"$9.000"
"2981";"(Ref: 537395)";"Fisher Price";"Zorrito de Aprendizaje";"$9.000"
"2982";"(Ref: 577202)";"Dragon Ball Z";"Figura de Acción 20 cm";"$9.000"
"2983";"(Ref: 650901)";"Kidz Time";"Scooters (Surtido en Color Rosa o Azul)";"$9.990"
"2984";"(Ref: 442053)";"Hasbro Gaming";"Jenga";"$9.990"
"2985";"(Ref: 650694)";"Kidz Time";"Sonajero 6 Piezas";"$9.990"
"2986";"(Ref: 648615)";"Fisher Price";"Cebra Actividades";"$9.990"
"2987";"(Ref: 581116)";"Fisher Price";"Cebra Bloques de Actividades";"$9.990"
"2988";"(Ref: 606648)";"Fisher Price";"Xilófono Clásico";"$9.990"
"2989";"(Ref: 487957)";"Fisher Price";"Elefante Camina Conmigo";"$9.990"
"2990";"(Ref: 539234)";"Hasbro Gaming";"Bop It Micro Series";"$9.990"
"2991";"(Ref: 682147)";"Kidz Time";"Silla Nido (Surtido en Color Rosa o Azul)";"$9.990"
"2992";"(Ref: 684406)";"Kidz Time";"Set Sonajero 9 Piezas";"$9.990"
"2993";"(Ref: 611321)";"Cars";"Set Bowling";"$9.990"
"2994";"(Ref: 684626)";"Disney";"Mi Primer Microfono";"$9.990"
"2995";"(Ref: 684408)";"Kidz Time";"Set Musical Elefante y Mono";"$9.990"
"2996";"(Ref: 650712)";"Baby Boutique";"Muñeca de Aprendisaje (Surtido)";"$9.990"
"2997";"(Ref: 634612)";"Frozen";"Set Maquillaje";"$9.990"
"2998";"(Ref: 644497)";"Barbie";"Set Masas Fabrica de Helados";"$9.990"
"2999";"(Ref: 684625)";"Disney";"Libros Interactivos";"$9.990"
"3000";"(Ref: 656463)";"Fisher Price";"Mi Primer Monstruo";"$9.990"
"3001";"(Ref: 644659)";"Spider-Man";"Set Walkietalkie";"$9.990"
"3002";"(Ref: 297885)";"Playskool";"Señor Cara de Papa (Surtido)";"$9.990"
